postal_code,address,city,country,,
220003,"ул.Трудовая,6",г. Борисов,Беларусь,,
220003,"ул.Трудовая,39",г. Борисов,Беларусь,,
220006,"ул.Трудовая,50",г. Борисов,Беларусь,,
220002,"ул.Трудовая,38",г. Борисов,Беларусь,,
220003,"ул.Трудовая,27",г. Борисов,Беларусь,,
220004,"ул.Трудовая,21",г. Борисов,Беларусь,,
220006,"ул.Трудовая,47",г. Борисов,Беларусь,,
220007,"ул.Трудовая,23",г. Борисов,Беларусь,,
220004,"ул.Трудовая,44",г. Борисов,Беларусь,,
220008,"ул.Трудовая,16",г. Борисов,Беларусь,,
220003,"ул.Трудовая,31",г. Борисов,Беларусь,,
220001,"ул.Трудовая,34",г. Борисов,Беларусь,,
220005,"ул.Трудовая,64",г. Борисов,Беларусь,,
220007,"ул.Трудовая,36",г. Борисов,Беларусь,,
220007,"ул.Трудовая,18",г. Борисов,Беларусь,,
220003,"ул.Трудовая,19",г. Борисов,Беларусь,,
220004,"ул.Трудовая,39",г. Борисов,Беларусь,,
220002,"ул.Трудовая,45",г. Борисов,Беларусь,,
220007,"ул.Трудовая,62",г. Борисов,Беларусь,,
220007,"ул.Трудовая,22",г. Борисов,Беларусь,,
220004,"ул.Трудовая,48",г. Борисов,Беларусь,,
220001,"ул.Трудовая,38",г. Борисов,Беларусь,,
220003,"ул.Трудовая,7",г. Борисов,Беларусь,,
220004,"ул.Трудовая,22",г. Борисов,Беларусь,,
220002,"ул.Трудовая,65",г. Борисов,Беларусь,,
220001,"ул.Трудовая,31",г. Борисов,Беларусь,,
220004,"ул.Трудовая,20",г. Борисов,Беларусь,,
220008,"ул.Трудовая,10",г. Борисов,Беларусь,,
220001,"ул.Трудовая,4",г. Борисов,Беларусь,,
220006,"ул.Трудовая,33",г. Борисов,Беларусь,,
220002,"ул.Трудовая,16",г. Борисов,Беларусь,,
220006,"ул.Трудовая,20",г. Борисов,Беларусь,,
220001,"ул.Трудовая,48",г. Борисов,Беларусь,,
220004,"ул.Трудовая,35",г. Борисов,Беларусь,,
220008,"ул.Трудовая,64",г. Борисов,Беларусь,,
220007,"ул.Трудовая,5",г. Борисов,Беларусь,,
220003,"ул.Трудовая,58",г. Борисов,Беларусь,,
220003,"ул.Трудовая,65",г. Борисов,Беларусь,,
220004,"ул.Трудовая,4",г. Борисов,Беларусь,,
220002,"ул.Трудовая,15",г. Борисов,Беларусь,,
220004,"ул.Трудовая,16",г. Борисов,Беларусь,,
220007,"ул.Трудовая,22",г. Борисов,Беларусь,,
220003,"ул.Трудовая,56",г. Борисов,Беларусь,,
220008,"ул.Трудовая,66",г. Борисов,Беларусь,,
220002,"ул.Трудовая,46",г. Борисов,Беларусь,,
220002,"ул.Трудовая,53",г. Борисов,Беларусь,,
220002,"ул.Трудовая,10",г. Борисов,Беларусь,,
220005,"ул.Трудовая,43",г. Борисов,Беларусь,,
220004,"ул.Трудовая,21",г. Борисов,Беларусь,,
220005,"ул.Трудовая,52",г. Борисов,Беларусь,,
220003,"ул.Трудовая,44",г. Борисов,Беларусь,,
220002,"ул.Трудовая,29",г. Борисов,Беларусь,,
220003,"ул.Трудовая,30",г. Борисов,Беларусь,,
220003,"ул.Трудовая,16",г. Борисов,Беларусь,,
220003,"ул.Трудовая,15",г. Борисов,Беларусь,,
220004,"ул.Трудовая,1",г. Борисов,Беларусь,,
220003,"ул.Трудовая,69",г. Борисов,Беларусь,,
220001,"ул.Трудовая,70",г. Борисов,Беларусь,,
220009,"ул.Трудовая,47",г. Борисов,Беларусь,,
220003,"ул.Трудовая,29",г. Борисов,Беларусь,,
220009,"ул.Трудовая,54",г. Борисов,Беларусь,,
220007,"ул.Трудовая,61",г. Борисов,Беларусь,,
220005,"ул.Трудовая,42",г. Борисов,Беларусь,,
220004,"ул.Трудовая,22",г. Борисов,Беларусь,,
220003,"ул.Трудовая,50",г. Борисов,Беларусь,,
220003,"ул.Трудовая,25",г. Борисов,Беларусь,,
220007,"ул.Трудовая,38",г. Борисов,Беларусь,,
220007,"ул.Трудовая,52",г. Борисов,Беларусь,,
220009,"ул.Трудовая,31",г. Борисов,Беларусь,,
220002,"ул.Трудовая,21",г. Борисов,Беларусь,,
220004,"ул.Трудовая,33",г. Борисов,Беларусь,,
220007,"ул.Трудовая,54",г. Борисов,Беларусь,,
220008,"ул.Трудовая,66",г. Борисов,Беларусь,,
220001,"ул.Трудовая,48",г. Борисов,Беларусь,,
220006,"ул.Трудовая,18",г. Борисов,Беларусь,,
220005,"ул.Трудовая,24",г. Борисов,Беларусь,,
220002,"ул.Трудовая,21",г. Борисов,Беларусь,,
220003,"ул.Трудовая,16",г. Борисов,Беларусь,,
220007,"ул.Трудовая,64",г. Борисов,Беларусь,,
220005,"ул.Трудовая,16",г. Борисов,Беларусь,,
220005,"ул.Трудовая,13",г. Борисов,Беларусь,,
220005,"ул.Трудовая,64",г. Борисов,Беларусь,,
220001,"ул.Трудовая,38",г. Борисов,Беларусь,,
220003,"ул.Трудовая,32",г. Борисов,Беларусь,,
220008,"ул.Трудовая,48",г. Борисов,Беларусь,,
220004,"ул.Трудовая,29",г. Борисов,Беларусь,,
220001,"ул.Трудовая,20",г. Борисов,Беларусь,,
220003,"ул.Трудовая,47",г. Борисов,Беларусь,,
220004,"ул.Трудовая,34",г. Борисов,Беларусь,,
220008,"ул.Трудовая,41",г. Борисов,Беларусь,,
220001,"ул.Трудовая,33",г. Борисов,Беларусь,,
220003,"ул.Трудовая,42",г. Борисов,Беларусь,,
220008,"ул.Трудовая,56",г. Борисов,Беларусь,,
220007,"ул.Трудовая,46",г. Борисов,Беларусь,,
220005,"ул.Трудовая,36",г. Борисов,Беларусь,,
220006,"ул.Трудовая,65",г. Борисов,Беларусь,,
220009,"ул.Трудовая,46",г. Борисов,Беларусь,,
220001,"ул.Трудовая,24",г. Борисов,Беларусь,,
220006,"ул.Трудовая,48",г. Борисов,Беларусь,,
220001,"ул.Трудовая,6",г. Борисов,Беларусь,,
220003,"ул.Трудовая,4",г. Борисов,Беларусь,,
220005,"ул.Трудовая,42",г. Борисов,Беларусь,,
220002,"ул.Трудовая,27",г. Борисов,Беларусь,,
220003,"ул.Трудовая,17",г. Борисов,Беларусь,,
220005,"ул.Трудовая,29",г. Борисов,Беларусь,,
220008,"ул.Трудовая,62",г. Борисов,Беларусь,,
220006,"ул.Трудовая,52",г. Борисов,Беларусь,,
220004,"ул.Трудовая,49",г. Борисов,Беларусь,,
220005,"ул.Трудовая,31",г. Борисов,Беларусь,,
220001,"ул.Трудовая,9",г. Борисов,Беларусь,,
220008,"ул.Трудовая,17",г. Борисов,Беларусь,,
220006,"ул.Трудовая,11",г. Борисов,Беларусь,,
220005,"ул.Трудовая,64",г. Борисов,Беларусь,,
220001,"ул.Трудовая,15",г. Борисов,Беларусь,,
220006,"ул.Трудовая,60",г. Борисов,Беларусь,,
220008,"ул.Трудовая,32",г. Борисов,Беларусь,,
220002,"ул.Трудовая,21",г. Борисов,Беларусь,,
220005,"ул.Трудовая,62",г. Борисов,Беларусь,,
220006,"ул.Трудовая,68",г. Борисов,Беларусь,,
220007,"ул.Трудовая,14",г. Борисов,Беларусь,,
220002,"ул.Трудовая,65",г. Борисов,Беларусь,,
220007,"ул.Трудовая,70",г. Борисов,Беларусь,,
220008,"ул.Трудовая,24",г. Борисов,Беларусь,,
220008,"ул.Трудовая,17",г. Борисов,Беларусь,,
220008,"ул.Трудовая,66",г. Борисов,Беларусь,,
220008,"ул.Трудовая,67",г. Борисов,Беларусь,,
220004,"ул.Трудовая,49",г. Борисов,Беларусь,,
220008,"ул.Трудовая,42",г. Борисов,Беларусь,,
220002,"ул.Трудовая,1",г. Борисов,Беларусь,,
220003,"ул.Трудовая,66",г. Борисов,Беларусь,,
220006,"ул.Трудовая,29",г. Борисов,Беларусь,,
220004,"ул.Трудовая,24",г. Борисов,Беларусь,,
220007,"ул.Трудовая,58",г. Борисов,Беларусь,,
220009,"ул.Трудовая,21",г. Борисов,Беларусь,,
220007,"ул.Трудовая,32",г. Борисов,Беларусь,,
220008,"ул.Трудовая,41",г. Борисов,Беларусь,,
220004,"ул.Трудовая,56",г. Борисов,Беларусь,,
220006,"ул.Трудовая,20",г. Борисов,Беларусь,,
220006,"ул.Трудовая,12",г. Борисов,Беларусь,,
220004,"ул.Трудовая,9",г. Борисов,Беларусь,,
220004,"ул.Трудовая,37",г. Борисов,Беларусь,,
220008,"ул.Трудовая,36",г. Борисов,Беларусь,,
220008,"ул.Трудовая,57",г. Борисов,Беларусь,,
220009,"ул.Трудовая,28",г. Борисов,Беларусь,,
220008,"ул.Трудовая,54",г. Борисов,Беларусь,,
220006,"ул.Трудовая,23",г. Борисов,Беларусь,,
220002,"ул.Трудовая,4",г. Борисов,Беларусь,,
220009,"ул.Трудовая,7",г. Борисов,Беларусь,,
220003,"ул.Трудовая,37",г. Борисов,Беларусь,,
220002,"ул.Трудовая,33",г. Борисов,Беларусь,,
220004,"ул.Трудовая,9",г. Борисов,Беларусь,,
220001,"ул.Трудовая,41",г. Борисов,Беларусь,,
220007,"ул.Трудовая,23",г. Борисов,Беларусь,,
220005,"ул.Трудовая,3",г. Борисов,Беларусь,,
220009,"ул.Трудовая,22",г. Борисов,Беларусь,,
220002,"ул.Трудовая,69",г. Борисов,Беларусь,,
220004,"ул.Трудовая,40",г. Борисов,Беларусь,,
220005,"ул.Трудовая,5",г. Борисов,Беларусь,,
220002,"ул.Трудовая,58",г. Борисов,Беларусь,,
220005,"ул.Трудовая,29",г. Борисов,Беларусь,,
220002,"ул.Трудовая,57",г. Борисов,Беларусь,,
220003,"ул.Трудовая,11",г. Борисов,Беларусь,,
220007,"ул.Трудовая,3",г. Борисов,Беларусь,,
220003,"ул.Трудовая,19",г. Борисов,Беларусь,,
220009,"ул.Трудовая,28",г. Борисов,Беларусь,,
220006,"ул.Трудовая,48",г. Борисов,Беларусь,,
220006,"ул.Трудовая,51",г. Борисов,Беларусь,,
220009,"ул.Трудовая,49",г. Борисов,Беларусь,,
220006,"ул.Трудовая,34",г. Борисов,Беларусь,,
220003,"ул.Трудовая,2",г. Борисов,Беларусь,,
220004,"ул.Трудовая,40",г. Борисов,Беларусь,,
220004,"ул.Трудовая,57",г. Борисов,Беларусь,,
220004,"ул.Трудовая,28",г. Борисов,Беларусь,,
220005,"ул.Трудовая,54",г. Борисов,Беларусь,,
220006,"ул.Трудовая,41",г. Борисов,Беларусь,,
220001,"ул.Трудовая,49",г. Борисов,Беларусь,,
220004,"ул.Трудовая,23",г. Борисов,Беларусь,,
220001,"ул.Трудовая,27",г. Борисов,Беларусь,,
220008,"ул.Трудовая,23",г. Борисов,Беларусь,,
220003,"ул.Трудовая,33",г. Борисов,Беларусь,,
220009,"ул.Трудовая,30",г. Борисов,Беларусь,,
220007,"ул.Трудовая,57",г. Борисов,Беларусь,,
220008,"ул.Трудовая,12",г. Борисов,Беларусь,,
220008,"ул.Трудовая,23",г. Борисов,Беларусь,,
220007,"ул.Трудовая,67",г. Борисов,Беларусь,,
220005,"ул.Трудовая,50",г. Борисов,Беларусь,,
220005,"ул.Трудовая,23",г. Борисов,Беларусь,,
220002,"ул.Трудовая,27",г. Борисов,Беларусь,,
220005,"ул.Трудовая,25",г. Борисов,Беларусь,,
220008,"ул.Трудовая,20",г. Борисов,Беларусь,,
220005,"ул.Трудовая,70",г. Борисов,Беларусь,,
220006,"ул.Трудовая,43",г. Борисов,Беларусь,,
220008,"ул.Трудовая,30",г. Борисов,Беларусь,,
220004,"ул.Трудовая,14",г. Борисов,Беларусь,,
220007,"ул.Трудовая,27",г. Борисов,Беларусь,,
220004,"ул.Трудовая,65",г. Борисов,Беларусь,,
220006,"ул.Трудовая,14",г. Борисов,Беларусь,,
220005,"ул.Трудовая,38",г. Борисов,Беларусь,,
220008,"ул.Трудовая,7",г. Борисов,Беларусь,,
220006,"ул.Трудовая,18",г. Борисов,Беларусь,,
220007,"ул.Трудовая,24",г. Борисов,Беларусь,,
220005,"ул.Трудовая,42",г. Борисов,Беларусь,,
220004,"ул.Трудовая,63",г. Борисов,Беларусь,,
220007,"ул.Трудовая,64",г. Борисов,Беларусь,,
220006,"ул.Трудовая,18",г. Борисов,Беларусь,,
220001,"ул.Трудовая,49",г. Борисов,Беларусь,,
220002,"ул.Трудовая,20",г. Борисов,Беларусь,,
220002,"ул.Трудовая,45",г. Борисов,Беларусь,,
220006,"ул.Трудовая,28",г. Борисов,Беларусь,,
220008,"ул.Трудовая,44",г. Борисов,Беларусь,,
220004,"ул.Трудовая,32",г. Борисов,Беларусь,,
220004,"ул.Трудовая,69",г. Борисов,Беларусь,,
220003,"ул.Трудовая,61",г. Борисов,Беларусь,,
220001,"ул.Трудовая,69",г. Борисов,Беларусь,,
220004,"ул.Трудовая,52",г. Борисов,Беларусь,,
220009,"ул.Трудовая,55",г. Борисов,Беларусь,,
220007,"ул.Трудовая,60",г. Борисов,Беларусь,,
220003,"ул.Трудовая,25",г. Борисов,Беларусь,,
220004,"ул.Трудовая,45",г. Борисов,Беларусь,,
220005,"ул.Трудовая,53",г. Борисов,Беларусь,,
220006,"ул.Трудовая,67",г. Борисов,Беларусь,,
220002,"ул.Трудовая,51",г. Борисов,Беларусь,,
220005,"ул.Трудовая,22",г. Борисов,Беларусь,,
220005,"ул.Трудовая,63",г. Борисов,Беларусь,,
220006,"ул.Трудовая,15",г. Борисов,Беларусь,,
220001,"ул.Трудовая,65",г. Борисов,Беларусь,,
220007,"ул.Трудовая,52",г. Борисов,Беларусь,,
220001,"ул.Трудовая,40",г. Борисов,Беларусь,,
220002,"ул.Трудовая,23",г. Борисов,Беларусь,,
220006,"ул.Трудовая,47",г. Борисов,Беларусь,,
220006,"ул.Трудовая,66",г. Борисов,Беларусь,,
220002,"ул.Трудовая,47",г. Борисов,Беларусь,,
220005,"ул.Трудовая,68",г. Борисов,Беларусь,,
220004,"ул.Трудовая,16",г. Борисов,Беларусь,,
220008,"ул.Трудовая,26",г. Борисов,Беларусь,,
220005,"ул.Трудовая,47",г. Борисов,Беларусь,,
220007,"ул.Трудовая,35",г. Борисов,Беларусь,,
220009,"ул.Трудовая,31",г. Борисов,Беларусь,,
220009,"ул.Трудовая,68",г. Борисов,Беларусь,,
220004,"ул.Трудовая,26",г. Борисов,Беларусь,,
220004,"ул.Трудовая,24",г. Борисов,Беларусь,,
220008,"ул.Трудовая,53",г. Борисов,Беларусь,,
220005,"ул.Трудовая,26",г. Борисов,Беларусь,,
220007,"ул.Трудовая,16",г. Борисов,Беларусь,,
220009,"ул.Трудовая,19",г. Борисов,Беларусь,,
220008,"ул.Трудовая,51",г. Борисов,Беларусь,,
220005,"ул.Трудовая,28",г. Борисов,Беларусь,,
220006,"ул.Трудовая,21",г. Борисов,Беларусь,,
220006,"ул.Трудовая,37",г. Борисов,Беларусь,,
220002,"ул.Трудовая,1",г. Борисов,Беларусь,,
220008,"ул.Трудовая,47",г. Борисов,Беларусь,,
220003,"ул.Трудовая,10",г. Борисов,Беларусь,,
220006,"ул.Трудовая,19",г. Борисов,Беларусь,,
220005,"ул.Трудовая,29",г. Борисов,Беларусь,,
220002,"ул.Трудовая,11",г. Борисов,Беларусь,,
220004,"ул.Трудовая,38",г. Борисов,Беларусь,,
220005,"ул.Трудовая,37",г. Борисов,Беларусь,,
220003,"ул.Трудовая,45",г. Борисов,Беларусь,,
220007,"ул.Трудовая,34",г. Борисов,Беларусь,,
220006,"ул.Трудовая,39",г. Борисов,Беларусь,,
220006,"ул.Трудовая,26",г. Борисов,Беларусь,,
220007,"ул.Трудовая,15",г. Борисов,Беларусь,,
220003,"ул.Трудовая,22",г. Борисов,Беларусь,,
220002,"ул.Трудовая,26",г. Борисов,Беларусь,,
220002,"ул.Трудовая,58",г. Борисов,Беларусь,,
220003,"ул.Трудовая,57",г. Борисов,Беларусь,,
220008,"ул.Трудовая,46",г. Борисов,Беларусь,,
220009,"ул.Трудовая,26",г. Борисов,Беларусь,,
220001,"ул.Трудовая,30",г. Борисов,Беларусь,,
220004,"ул.Трудовая,49",г. Борисов,Беларусь,,
220004,"ул.Трудовая,10",г. Борисов,Беларусь,,
220002,"ул.Трудовая,14",г. Борисов,Беларусь,,
220002,"ул.Трудовая,8",г. Борисов,Беларусь,,
220008,"ул.Трудовая,1",г. Борисов,Беларусь,,
220003,"ул.Трудовая,68",г. Борисов,Беларусь,,
220005,"ул.Трудовая,15",г. Борисов,Беларусь,,
220009,"ул.Трудовая,32",г. Борисов,Беларусь,,
220001,"ул.Трудовая,49",г. Борисов,Беларусь,,
220002,"ул.Трудовая,14",г. Борисов,Беларусь,,
220003,"ул.Трудовая,51",г. Борисов,Беларусь,,
220002,"ул.Трудовая,66",г. Борисов,Беларусь,,
220006,"ул.Трудовая,29",г. Борисов,Беларусь,,
220003,"ул.Трудовая,50",г. Борисов,Беларусь,,
220007,"ул.Трудовая,41",г. Борисов,Беларусь,,
220001,"ул.Трудовая,6",г. Борисов,Беларусь,,
220007,"ул.Трудовая,7",г. Борисов,Беларусь,,
220005,"ул.Трудовая,14",г. Борисов,Беларусь,,
220001,"ул.Трудовая,35",г. Борисов,Беларусь,,
220005,"ул.Трудовая,59",г. Борисов,Беларусь,,
220006,"ул.Трудовая,59",г. Борисов,Беларусь,,
220003,"ул.Трудовая,16",г. Борисов,Беларусь,,
220004,"ул.Трудовая,60",г. Борисов,Беларусь,,
220007,"ул.Трудовая,45",г. Борисов,Беларусь,,
220003,"ул.Трудовая,20",г. Борисов,Беларусь,,
220005,"ул.Трудовая,51",г. Борисов,Беларусь,,
220005,"ул.Трудовая,12",г. Борисов,Беларусь,,
220002,"ул.Трудовая,40",г. Борисов,Беларусь,,
220003,"ул.Трудовая,2",г. Борисов,Беларусь,,
220007,"ул.Трудовая,41",г. Борисов,Беларусь,,
220009,"ул.Трудовая,47",г. Борисов,Беларусь,,
220003,"ул.Трудовая,31",г. Борисов,Беларусь,,
220008,"ул.Трудовая,37",г. Борисов,Беларусь,,
220007,"ул.Трудовая,34",г. Борисов,Беларусь,,
220007,"ул.Трудовая,44",г. Борисов,Беларусь,,
220009,"ул.Трудовая,2",г. Борисов,Беларусь,,
220002,"ул.Трудовая,45",г. Борисов,Беларусь,,
220007,"ул.Трудовая,25",г. Борисов,Беларусь,,
220006,"ул.Трудовая,50",г. Борисов,Беларусь,,
220005,"ул.Трудовая,8",г. Борисов,Беларусь,,
220003,"ул.Трудовая,24",г. Борисов,Беларусь,,
220006,"ул.Трудовая,19",г. Борисов,Беларусь,,
220006,"ул.Трудовая,33",г. Борисов,Беларусь,,
220008,"ул.Трудовая,3",г. Борисов,Беларусь,,
220009,"ул.Трудовая,13",г. Борисов,Беларусь,,
220004,"ул.Трудовая,10",г. Борисов,Беларусь,,
220006,"ул.Трудовая,31",г. Борисов,Беларусь,,
220005,"ул.Трудовая,22",г. Борисов,Беларусь,,
220007,"ул.Трудовая,35",г. Борисов,Беларусь,,
220002,"ул.Трудовая,60",г. Борисов,Беларусь,,
220007,"ул.Трудовая,47",г. Борисов,Беларусь,,
220008,"ул.Трудовая,46",г. Борисов,Беларусь,,
220001,"ул.Трудовая,61",г. Борисов,Беларусь,,
220004,"ул.Трудовая,17",г. Борисов,Беларусь,,
220007,"ул.Трудовая,5",г. Борисов,Беларусь,,
220006,"ул.Трудовая,68",г. Борисов,Беларусь,,
220008,"ул.Трудовая,60",г. Борисов,Беларусь,,
220006,"ул.Трудовая,26",г. Борисов,Беларусь,,
220002,"ул.Трудовая,47",г. Борисов,Беларусь,,
220002,"ул.Трудовая,3",г. Борисов,Беларусь,,
220009,"ул.Трудовая,39",г. Борисов,Беларусь,,
220005,"ул.Трудовая,62",г. Борисов,Беларусь,,
220003,"ул.Трудовая,62",г. Борисов,Беларусь,,
220008,"ул.Трудовая,16",г. Борисов,Беларусь,,
220008,"ул.Трудовая,47",г. Борисов,Беларусь,,
220009,"ул.Трудовая,25",г. Борисов,Беларусь,,
220002,"ул.Трудовая,66",г. Борисов,Беларусь,,
220007,"ул.Трудовая,3",г. Борисов,Беларусь,,
220009,"ул.Трудовая,4",г. Борисов,Беларусь,,
220003,"ул.Трудовая,21",г. Борисов,Беларусь,,
220005,"ул.Трудовая,12",г. Борисов,Беларусь,,
220001,"ул.Трудовая,31",г. Борисов,Беларусь,,
220002,"ул.Трудовая,32",г. Борисов,Беларусь,,
220006,"ул.Трудовая,67",г. Борисов,Беларусь,,
220004,"ул.Трудовая,61",г. Борисов,Беларусь,,
220006,"ул.Трудовая,3",г. Борисов,Беларусь,,
220005,"ул.Трудовая,25",г. Борисов,Беларусь,,
220001,"ул.Трудовая,21",г. Борисов,Беларусь,,
220003,"ул.Трудовая,66",г. Борисов,Беларусь,,
220001,"ул.Трудовая,54",г. Борисов,Беларусь,,
220006,"ул.Трудовая,41",г. Борисов,Беларусь,,
220003,"ул.Трудовая,59",г. Борисов,Беларусь,,
220009,"ул.Трудовая,17",г. Борисов,Беларусь,,
220004,"ул.Трудовая,63",г. Борисов,Беларусь,,
220002,"ул.Трудовая,57",г. Борисов,Беларусь,,
220007,"ул.Трудовая,52",г. Борисов,Беларусь,,
220008,"ул.Трудовая,29",г. Борисов,Беларусь,,
220007,"ул.Трудовая,27",г. Борисов,Беларусь,,
220004,"ул.Трудовая,59",г. Борисов,Беларусь,,
220008,"ул.Трудовая,21",г. Борисов,Беларусь,,
220002,"ул.Трудовая,3",г. Борисов,Беларусь,,
220002,"ул.Трудовая,14",г. Борисов,Беларусь,,
220003,"ул.Трудовая,16",г. Борисов,Беларусь,,
220008,"ул.Трудовая,42",г. Борисов,Беларусь,,
220004,"ул.Трудовая,23",г. Борисов,Беларусь,,
220002,"ул.Трудовая,1",г. Борисов,Беларусь,,
220006,"ул.Трудовая,43",г. Борисов,Беларусь,,
220007,"ул.Трудовая,29",г. Борисов,Беларусь,,
220006,"ул.Трудовая,6",г. Борисов,Беларусь,,
220009,"ул.Трудовая,17",г. Борисов,Беларусь,,
220006,"ул.Трудовая,30",г. Борисов,Беларусь,,
220002,"ул.Трудовая,42",г. Борисов,Беларусь,,
220005,"ул.Трудовая,51",г. Борисов,Беларусь,,
220009,"ул.Трудовая,67",г. Борисов,Беларусь,,
220007,"ул.Трудовая,57",г. Борисов,Беларусь,,
220002,"ул.Трудовая,39",г. Борисов,Беларусь,,
220005,"ул.Трудовая,48",г. Борисов,Беларусь,,
220006,"ул.Трудовая,16",г. Борисов,Беларусь,,
220004,"ул.Трудовая,37",г. Борисов,Беларусь,,
220009,"ул.Трудовая,70",г. Борисов,Беларусь,,
220006,"ул.Трудовая,52",г. Борисов,Беларусь,,
220005,"ул.Трудовая,31",г. Борисов,Беларусь,,
220008,"ул.Трудовая,14",г. Борисов,Беларусь,,
220002,"ул.Трудовая,63",г. Борисов,Беларусь,,
220005,"ул.Трудовая,64",г. Борисов,Беларусь,,
220002,"ул.Трудовая,26",г. Борисов,Беларусь,,
220003,"ул.Трудовая,43",г. Борисов,Беларусь,,
220002,"ул.Трудовая,20",г. Борисов,Беларусь,,
220007,"ул.Трудовая,43",г. Борисов,Беларусь,,
220003,"ул.Трудовая,36",г. Борисов,Беларусь,,
220008,"ул.Трудовая,46",г. Борисов,Беларусь,,
220002,"ул.Трудовая,68",г. Борисов,Беларусь,,
220008,"ул.Трудовая,16",г. Борисов,Беларусь,,
220003,"ул.Трудовая,19",г. Борисов,Беларусь,,
220002,"ул.Трудовая,62",г. Борисов,Беларусь,,
220008,"ул.Трудовая,34",г. Борисов,Беларусь,,
220002,"ул.Трудовая,31",г. Борисов,Беларусь,,
220008,"ул.Трудовая,5",г. Борисов,Беларусь,,
220004,"ул.Трудовая,26",г. Борисов,Беларусь,,
220002,"ул.Трудовая,66",г. Борисов,Беларусь,,
220006,"ул.Трудовая,18",г. Борисов,Беларусь,,
220002,"ул.Трудовая,54",г. Борисов,Беларусь,,
220003,"ул.Трудовая,62",г. Борисов,Беларусь,,
220007,"ул.Трудовая,47",г. Борисов,Беларусь,,
220009,"ул.Трудовая,51",г. Борисов,Беларусь,,
220004,"ул.Трудовая,28",г. Борисов,Беларусь,,
220004,"ул.Трудовая,27",г. Борисов,Беларусь,,
220005,"ул.Трудовая,64",г. Борисов,Беларусь,,
220008,"ул.Трудовая,9",г. Борисов,Беларусь,,
220005,"ул.Трудовая,24",г. Борисов,Беларусь,,
220007,"ул.Трудовая,51",г. Борисов,Беларусь,,
220006,"ул.Трудовая,10",г. Борисов,Беларусь,,
220003,"ул.Трудовая,58",г. Борисов,Беларусь,,
220003,"ул.Трудовая,3",г. Борисов,Беларусь,,
220001,"ул.Трудовая,14",г. Борисов,Беларусь,,
220005,"ул.Трудовая,66",г. Борисов,Беларусь,,
220002,"ул.Трудовая,39",г. Борисов,Беларусь,,
220005,"ул.Трудовая,59",г. Борисов,Беларусь,,
220009,"ул.Трудовая,61",г. Борисов,Беларусь,,
220002,"ул.Трудовая,64",г. Борисов,Беларусь,,
220004,"ул.Трудовая,36",г. Борисов,Беларусь,,
220005,"ул.Трудовая,19",г. Борисов,Беларусь,,
220008,"ул.Трудовая,27",г. Борисов,Беларусь,,
220005,"ул.Трудовая,21",г. Борисов,Беларусь,,
220003,"ул.Трудовая,35",г. Борисов,Беларусь,,
220007,"ул.Трудовая,23",г. Борисов,Беларусь,,
220002,"ул.Трудовая,6",г. Борисов,Беларусь,,
220007,"ул.Трудовая,12",г. Борисов,Беларусь,,
220007,"ул.Трудовая,2",г. Борисов,Беларусь,,
220002,"ул.Трудовая,13",г. Борисов,Беларусь,,
220003,"ул.Трудовая,35",г. Борисов,Беларусь,,
220002,"ул.Трудовая,65",г. Борисов,Беларусь,,
220007,"ул.Трудовая,70",г. Борисов,Беларусь,,
220006,"ул.Трудовая,29",г. Борисов,Беларусь,,
220007,"ул.Трудовая,47",г. Борисов,Беларусь,,
220006,"ул.Трудовая,32",Минск,Беларусь,,
220008,"ул.Трудовая,58",Гомель,Беларусь,,
220004,"ул.Трудовая,40",Могилев,Беларусь,,
220006,"ул.Трудовая,56",Витебск,Беларусь,,
220004,"ул.Трудовая,3",Гродно,Беларусь,,
220005,"ул.Трудовая,49",Брест,Беларусь,,
220009,"ул.Трудовая,25",Бобруйск,Беларусь,,
220007,"ул.Трудовая,30",Барановичи,Беларусь,,
220009,"ул.Трудовая,30",Борисов,Беларусь,,
220005,"ул.Трудовая,37",Борисов,Беларусь,,
220008,"ул.Трудовая,59",Минск,Беларусь,,
220007,"ул.Трудовая,65",Гомель,Беларусь,,
220001,"ул.Трудовая,54",Могилев,Беларусь,,
220007,"ул.Трудовая,8",Витебск,Беларусь,,
220002,"ул.Трудовая,54",Гродно,Беларусь,,
220001,"ул.Трудовая,28",Брест,Беларусь,,
220005,"ул.Трудовая,66",Бобруйск,Беларусь,,
220004,"ул.Трудовая,23",Барановичи,Беларусь,,
220003,"ул.Трудовая,52",Борисов,Беларусь,,
220006,"ул.Трудовая,17",Борисов,Беларусь,,
220007,"ул.Трудовая,52",Минск,Беларусь,,
220008,"ул.Трудовая,7",Гомель,Беларусь,,
220004,"ул.Трудовая,68",Могилев,Беларусь,,
220005,"ул.Трудовая,58",Витебск,Беларусь,,
220007,"ул.Трудовая,52",Гродно,Беларусь,,
220005,"ул.Трудовая,39",Брест,Беларусь,,
220006,"ул.Трудовая,61",Бобруйск,Беларусь,,
220007,"ул.Трудовая,59",Барановичи,Беларусь,,
220006,"ул.Трудовая,9",Борисов,Беларусь,,
220001,"ул.Трудовая,53",Борисов,Беларусь,,
220005,"ул.Трудовая,28",Минск,Беларусь,,
220003,"ул.Трудовая,42",Гомель,Беларусь,,
220002,"ул.Трудовая,46",Могилев,Беларусь,,
220006,"ул.Трудовая,42",Витебск,Беларусь,,
